Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
507,2024-01-22,77.9,77.9,2.0,0.575,-155.8,2950.767475661122,0.0,0.9,-0.0,2360.473617452631
508,2024-01-22,82.49,82.49,1.3684210526315792,0.9,-112.88105263157897,2837.886423029543,0.0,0.9,-0.0,2360.473617452631
509,2024-01-22,95.68,95.68,0.0,0.9,-0.0,2837.886423029543,0.0,0.9,-0.0,2360.473617452631
510,2024-01-22,106.0,106.0,0.0,0.9,-0.0,2837.886423029543,0.0,0.9,-0.0,2360.473617452631
511,2024-01-22,114.5,114.5,0.0,0.9,-0.0,2837.886423029543,-1.2,0.5842105263157895,137.4,2497.873617452631
512,2024-01-22,131.8,131.8,-2.0,0.37368421052631584,263.6,3101.486423029543,-1.2,0.268421052631579,158.16,2656.033617452631
513,2024-01-22,114.0,114.0,-1.0400000000000003,0.1,118.56000000000003,3220.046423029543,-0.6400000000000001,0.1,72.96000000000001,2728.993617452631
514,2024-01-22,99.83,99.83,0.0,0.1,-0.0,3220.046423029543,0.0,0.1,-0.0,2728.993617452631
515,2024-01-22,97.73,97.73,0.0,0.1,-0.0,3220.046423029543,0.0,0.1,-0.0,2728.993617452631
516,2024-01-22,94.5,94.5,0.0,0.1,-0.0,3220.046423029543,2.0,0.575,-189.0,2539.993617452631
517,2024-01-22,95.0,95.0,2.0,0.575,-190.0,3030.046423029543,1.3684210526315792,0.9,-130.00000000000003,2409.993617452631
518,2024-01-22,99.46,99.46,1.3684210526315792,0.9,-136.10315789473685,2893.943265134806,0.0,0.9,-0.0,2409.993617452631
519,2024-01-22,113.41,113.41,0.0,0.9,-0.0,2893.943265134806,0.0,0.9,-0.0,2409.993617452631
520,2024-01-22,122.00407,122.00407,-1.2000000005675402,0.5842105261664368,146.4048840692422,3040.3481492040482,-1.2,0.5842105263157895,146.40488399999998,2556.398501452631
521,2024-01-22,131.8,131.8,-1.8399999994324596,0.1,242.5119999251982,3282.8601491292466,-1.2,0.268421052631579,158.16,2714.558501452631
522,2024-01-22,119.75,119.75,0.0,0.1,-0.0,3282.8601491292466,-0.6400000000000001,0.1,76.64000000000001,2791.198501452631
523,2024-01-22,114.5,114.5,0.0,0.1,-0.0,3282.8601491292466,0.0,0.1,-0.0,2791.198501452631
524,2024-01-22,108.63,108.63,0.0,0.1,-0.0,3282.8601491292466,0.0,0.1,-0.0,2791.198501452631
525,2024-01-22,99.83,99.83,0.0,0.1,-0.0,3282.8601491292466,0.0,0.1,-0.0,2791.198501452631
526,2024-01-22,97.46612,97.46612,0.0,0.1,-0.0,3282.8601491292466,0.0,0.1,-0.0,2791.198501452631
527,2024-01-22,90.01,90.01,0.0,0.1,-0.0,3282.8601491292466,0.0,0.1,-0.0,2791.198501452631
528,2024-01-23,75.9,75.9,0.0,0.1,-0.0,3282.8601491292466,0.0,0.1,-0.0,2791.198501452631
529,2024-01-23,72.0,72.0,0.0,0.1,-0.0,3282.8601491292466,2.0,0.575,-144.0,2647.198501452631
530,2024-01-23,65.1,65.1,2.0,0.575,-130.2,3152.6601491292467,1.3684210526315792,0.9,-89.0842105263158,2558.114290926315
531,2024-01-23,65.1,65.1,1.3684210526315792,0.9,-89.0842105263158,3063.575938602931,0.0,0.9,-0.0,2558.114290926315
532,2024-01-23,70.33,70.33,0.0,0.9,-0.0,3063.575938602931,0.0,0.9,-0.0,2558.114290926315
533,2024-01-23,79.32,79.32,0.0,0.9,-0.0,3063.575938602931,0.0,0.9,-0.0,2558.114290926315
534,2024-01-23,95.13,95.13,0.0,0.9,-0.0,3063.575938602931,0.0,0.9,-0.0,2558.114290926315
535,2024-01-23,104.11,104.11,0.0,0.9,-0.0,3063.575938602931,-1.2,0.5842105263157895,124.93199999999999,2683.0462909263147
536,2024-01-23,122.00354,122.00354,-2.0,0.37368421052631584,244.00708,3307.5830186029307,-1.2,0.268421052631579,146.404248,2829.4505389263145
537,2024-01-23,105.0,105.0,-1.0400000000000003,0.1,109.20000000000003,3416.7830186029305,-0.6400000000000001,0.1,67.20000000000002,2896.6505389263143
538,2024-01-23,96.45,96.45,0.0,0.1,-0.0,3416.7830186029305,0.0,0.1,-0.0,2896.6505389263143
539,2024-01-23,90.0,90.0,0.0,0.1,-0.0,3416.7830186029305,0.0,0.1,-0.0,2896.6505389263143
540,2024-01-23,79.74703,79.74703,1.3684579689808196,0.4250087676329446,-109.13045870605248,3307.652559896878,2.0,0.575,-159.49406,2737.1564789263143
541,2024-01-23,79.567,79.567,1.9999630836507598,0.9,-159.13106267684,3148.521497220038,1.3684210526315792,0.9,-108.88115789473686,2628.2753210315773
542,2024-01-23,85.87885,85.87885,0.0,0.9,-0.0,3148.521497220038,0.0,0.9,-0.0,2628.2753210315773
543,2024-01-23,92.89909,92.89909,0.0,0.9,-0.0,3148.521497220038,0.0,0.9,-0.0,2628.2753210315773
544,2024-01-23,100.13,100.13,0.0,0.9,-0.0,3148.521497220038,-0.19999999999999996,0.8473684210526317,20.025999999999996,2648.301321031577
545,2024-01-23,105.98,105.98,-2.0,0.37368421052631584,211.96,3360.481497220038,-1.2,0.5315789473684212,127.176,2775.477321031577
546,2024-01-23,103.04,103.04,-1.0400000000000003,0.1,107.16160000000004,3467.643097220038,-1.2,0.21578947368421064,123.648,2899.125321031577
547,2024-01-23,101.61,101.61,0.0,0.1,-0.0,3467.643097220038,-0.4400000000000004,0.1,44.70840000000004,2943.833721031577
