time;P
20231115:0010;0.0
20231115:0110;0.0
20231115:0210;0.0
20231115:0310;0.0
20231115:0410;0.0
20231115:0510;0.0
20231115:0610;0.0
20231115:0710;159.9
20231115:0810;335.34
20231115:0910;557.95
20231115:1010;643.33
20231115:1110;672.46
20231115:1210;632.93
20231115:1310;540.13
20231115:1410;400.22
20231115:1510;16.3
20231115:1610;0.0
20231115:1710;0.0
20231115:1810;0.0
20231115:1910;0.0
20231115:2010;0.0
20231115:2110;0.0
20231115:2210;0.0
20231115:2310;0.0
20231116:0010;0.0
20231116:0110;0.0
20231116:0210;0.0
20231116:0310;0.0
20231116:0410;0.0
20231116:0510;0.0
20231116:0610;0.0
20231116:0710;147.87
20231116:0810;233.68
20231116:0910;225.89
20231116:1010;352.33
20231116:1110;289.99
20231116:1210;74.23
20231116:1310;349.35
20231116:1410;376.99
20231116:1510;18.54
20231116:1610;0.0
20231116:1710;0.0
20231116:1810;0.0
20231116:1910;0.0
20231116:2010;0.0
20231116:2110;0.0
20231116:2210;0.0
20231116:2310;0.0
20231117:0010;0.0
20231117:0110;0.0
20231117:0210;0.0
20231117:0310;0.0
20231117:0410;0.0
20231117:0510;0.0
20231117:0610;0.0
20231117:0710;176.44
20231117:0810;421.95
20231117:0910;569.73
20231117:1010;632.39
20231117:1110;655.19
20231117:1210;632.3
20231117:1310;550.81
20231117:1410;409.63
20231117:1510;15.3
20231117:1610;0.0
20231117:1710;0.0
20231117:1810;0.0
20231117:1910;0.0
20231117:2010;0.0
20231117:2110;0.0
20231117:2210;0.0
20231117:2310;0.0
20231118:0010;0.0
20231118:0110;0.0
20231118:0210;0.0
20231118:0310;0.0
20231118:0410;0.0
20231118:0510;0.0
20231118:0610;0.0
20231118:0710;153.46
20231118:0810;401.41
20231118:0910;548.54
20231118:1010;630.55
20231118:1110;654.23
20231118:1210;627.27
20231118:1310;543.25
20231118:1410;304.2
20231118:1510;17.33
20231118:1610;0.0
20231118:1710;0.0
20231118:1810;0.0
20231118:1910;0.0
20231118:2010;0.0
20231118:2110;0.0
20231118:2210;0.0
20231118:2310;0.0
20231119:0010;0.0
20231119:0110;0.0
20231119:0210;0.0
20231119:0310;0.0
20231119:0410;0.0
20231119:0510;0.0
20231119:0610;0.0
20231119:0710;147.28
20231119:0810;304.91
20231119:0910;546.31
20231119:1010;475.35
20231119:1110;131.87
20231119:1210;92.82
20231119:1310;88.19
20231119:1410;61.03
20231119:1510;15.37
20231119:1610;0.0
20231119:1710;0.0
20231119:1810;0.0
20231119:1910;0.0
20231119:2010;0.0
20231119:2110;0.0
20231119:2210;0.0
20231119:2310;0.0
20231120:0010;0.0
20231120:0110;0.0
20231120:0210;0.0
20231120:0310;0.0
20231120:0410;0.0
20231120:0510;0.0
20231120:0610;0.0
20231120:0710;19.83
20231120:0810;70.34
20231120:0910;116.61
20231120:1010;109.6
20231120:1110;47.84
20231120:1210;71.75
20231120:1310;73.05
20231120:1410;191.77
20231120:1510;14.28
20231120:1610;0.0
20231120:1710;0.0
20231120:1810;0.0
20231120:1910;0.0
20231120:2010;0.0
20231120:2110;0.0
20231120:2210;0.0
20231120:2310;0.0
20231121:0010;0.0
20231121:0110;0.0
20231121:0210;0.0
20231121:0310;0.0
20231121:0410;0.0
20231121:0510;0.0
20231121:0610;0.0
20231121:0710;12.94
20231121:0810;119.71
20231121:0910;152.09
20231121:1010;154.79
20231121:1110;695.26
20231121:1210;631.07
20231121:1310;544.55
20231121:1410;339.49
20231121:1510;10.73
20231121:1610;0.0
20231121:1710;0.0
20231121:1810;0.0
20231121:1910;0.0
20231121:2010;0.0
20231121:2110;0.0
20231121:2210;0.0
20231121:2310;0.0
20231122:0010;0.0
20231122:0110;0.0
20231122:0210;0.0
20231122:0310;0.0
20231122:0410;0.0
20231122:0510;0.0
20231122:0610;0.0
20231122:0710;10.81
20231122:0810;389.17
20231122:0910;541.75
20231122:1010;614.76
20231122:1110;651.86
20231122:1210;619.21
20231122:1310;534.32
20231122:1410;382.79
20231122:1510;13.62
20231122:1610;0.0
20231122:1710;0.0
20231122:1810;0.0
20231122:1910;0.0
20231122:2010;0.0
20231122:2110;0.0
20231122:2210;0.0
20231122:2310;0.0
20231123:0010;0.0
20231123:0110;0.0
20231123:0210;0.0
20231123:0310;0.0
20231123:0410;0.0
20231123:0510;0.0
20231123:0610;0.0
20231123:0710;10.14
20231123:0810;386.69
20231123:0910;535.94
20231123:1010;622.63
20231123:1110;637.9
20231123:1210;613.22
20231123:1310;536.66
20231123:1410;377.72
20231123:1510;13.1
20231123:1610;0.0
20231123:1710;0.0
20231123:1810;0.0
20231123:1910;0.0
20231123:2010;0.0
20231123:2110;0.0
20231123:2210;0.0
20231123:2310;0.0
20231124:0010;0.0
20231124:0110;0.0
20231124:0210;0.0
20231124:0310;0.0
20231124:0410;0.0
20231124:0510;0.0
20231124:0610;0.0
20231124:0710;10.1
20231124:0810;387.62
20231124:0910;531.21
20231124:1010;618.03
20231124:1110;649.96
20231124:1210;624.07
20231124:1310;528.43
20231124:1410;373.8
20231124:1510;12.38
20231124:1610;0.0
20231124:1710;0.0
20231124:1810;0.0
20231124:1910;0.0
20231124:2010;0.0
20231124:2110;0.0
20231124:2210;0.0
20231124:2310;0.0
20231125:0010;0.0
20231125:0110;0.0
20231125:0210;0.0
20231125:0310;0.0
20231125:0410;0.0
20231125:0510;0.0
20231125:0610;0.0
20231125:0710;8.48
20231125:0810;416.32
20231125:0910;564.61
20231125:1010;652.22
20231125:1110;684.62
20231125:1210;654.07
20231125:1310;567.12
20231125:1410;406.65
20231125:1510;12.74
20231125:1610;0.0
20231125:1710;0.0
20231125:1810;0.0
20231125:1910;0.0
20231125:2010;0.0
20231125:2110;0.0
20231125:2210;0.0
20231125:2310;0.0
20231126:0010;0.0
20231126:0110;0.0
20231126:0210;0.0
20231126:0310;0.0
20231126:0410;0.0
20231126:0510;0.0
20231126:0610;0.0
20231126:0710;8.05
20231126:0810;388.27
20231126:0910;553.71
20231126:1010;645.44
20231126:1110;669.19
20231126:1210;636.11
20231126:1310;541.93
20231126:1410;466.35
20231126:1510;10.4
20231126:1610;0.0
20231126:1710;0.0
20231126:1810;0.0
20231126:1910;0.0
20231126:2010;0.0
20231126:2110;0.0
20231126:2210;0.0
20231126:2310;0.0
20231127:0010;0.0
20231127:0110;0.0
20231127:0210;0.0
20231127:0310;0.0
20231127:0410;0.0
20231127:0510;0.0
20231127:0610;0.0
20231127:0710;7.35
20231127:0810;128.42
20231127:0910;499.39
20231127:1010;320.71
20231127:1110;342.39
20231127:1210;282.5
20231127:1310;42.37
20231127:1410;11.7
20231127:1510;1.61
20231127:1610;0.0
20231127:1710;0.0
20231127:1810;0.0
20231127:1910;0.0
20231127:2010;0.0
20231127:2110;0.0
20231127:2210;0.0
20231127:2310;0.0
20231128:0010;0.0
20231128:0110;0.0
20231128:0210;0.0
20231128:0310;0.0
20231128:0410;0.0
20231128:0510;0.0
20231128:0610;0.0
20231128:0710;6.86
20231128:0810;369.98
20231128:0910;536.89
20231128:1010;632.29
20231128:1110;663.37
20231128:1210;638.15
20231128:1310;540.4
20231128:1410;385.73
20231128:1510;11.39
20231128:1610;0.0
20231128:1710;0.0
20231128:1810;0.0
20231128:1910;0.0
20231128:2010;0.0
20231128:2110;0.0
20231128:2210;0.0
20231128:2310;0.0
20231129:0010;0.0
20231129:0110;0.0
20231129:0210;0.0
20231129:0310;0.0
20231129:0410;0.0
20231129:0510;0.0
20231129:0610;0.0
20231129:0710;5.71
20231129:0810;374.08
20231129:0910;530.61
20231129:1010;622.5
20231129:1110;647.87
20231129:1210;618.64
20231129:1310;517.57
20231129:1410;332.38
20231129:1510;11.6
20231129:1610;0.0
20231129:1710;0.0
20231129:1810;0.0
20231129:1910;0.0
20231129:2010;0.0
20231129:2110;0.0
20231129:2210;0.0
20231129:2310;0.0
20231130:0010;0.0
20231130:0110;0.0
20231130:0210;0.0
20231130:0310;0.0
20231130:0410;0.0
20231130:0510;0.0
20231130:0610;0.0
20231130:0710;0.0
20231130:0810;21.75
20231130:0910;9.46
20231130:1010;49.75
20231130:1110;58.25
20231130:1210;21.62
20231130:1310;37.87
20231130:1410;37.05
20231130:1510;8.9
20231130:1610;0.0
20231130:1710;0.0
20231130:1810;0.0
20231130:1910;0.0
20231130:2010;0.0
20231130:2110;0.0
20231130:2210;0.0
20231130:2310;0.0
20231201:0010;0.0
20231201:0110;0.0
20231201:0210;0.0
20231201:0310;0.0
20231201:0410;0.0
20231201:0510;0.0
20231201:0610;0.0
20231201:0710;0.0
20231201:0810;3.57
20231201:0910;183.64
20231201:1010;29.57
20231201:1110;15.92
20231201:1210;14.51
20231201:1310;10.55
20231201:1410;22.78
20231201:1510;9.97
20231201:1610;0.0
20231201:1710;0.0
20231201:1810;0.0
20231201:1910;0.0
20231201:2010;0.0
20231201:2110;0.0
20231201:2210;0.0
20231201:2310;0.0
20231202:0010;0.0
20231202:0110;0.0
20231202:0210;0.0
20231202:0310;0.0
20231202:0410;0.0
20231202:0510;0.0
20231202:0610;0.0
20231202:0710;2.97
20231202:0810;17.83
20231202:0910;33.57
20231202:1010;114.86
20231202:1110;430.61
20231202:1210;428.5
20231202:1310;579.99
20231202:1410;401.35
20231202:1510;9.09
20231202:1610;0.0
20231202:1710;0.0
20231202:1810;0.0
20231202:1910;0.0
20231202:2010;0.0
20231202:2110;0.0
20231202:2210;0.0
20231202:2310;0.0
20231203:0010;0.0
20231203:0110;0.0
20231203:0210;0.0
20231203:0310;0.0
20231203:0410;0.0
20231203:0510;0.0
20231203:0610;0.0
20231203:0710;3.13
20231203:0810;373.61
20231203:0910;569.32
20231203:1010;668.57
20231203:1110;729.4
20231203:1210;704.93
20231203:1310;599.79
20231203:1410;421.34
20231203:1510;9.3
20231203:1610;0.0
20231203:1710;0.0
20231203:1810;0.0
20231203:1910;0.0
20231203:2010;0.0
20231203:2110;0.0
20231203:2210;0.0
20231203:2310;0.0
20231204:0010;0.0
20231204:0110;0.0
20231204:0210;0.0
20231204:0310;0.0
20231204:0410;0.0
20231204:0510;0.0
20231204:0610;0.0
20231204:0710;1.71
20231204:0810;192.41
20231204:0910;333.1
20231204:1010;127.61
20231204:1110;61.56
20231204:1210;59.12
20231204:1310;63.95
20231204:1410;5.22
20231204:1510;0.0
20231204:1610;0.0
20231204:1710;0.0
20231204:1810;0.0
20231204:1910;0.0
20231204:2010;0.0
20231204:2110;0.0
20231204:2210;0.0
20231204:2310;0.0
20231205:0010;0.0
20231205:0110;0.0
20231205:0210;0.0
20231205:0310;0.0
20231205:0410;0.0
20231205:0510;0.0
20231205:0610;0.0
20231205:0710;0.0
20231205:0810;87.06
20231205:0910;153.03
20231205:1010;209.48
20231205:1110;217.92
20231205:1210;381.45
20231205:1310;584.47
20231205:1410;404.98
20231205:1510;9.39
20231205:1610;0.0
20231205:1710;0.0
20231205:1810;0.0
20231205:1910;0.0
20231205:2010;0.0
20231205:2110;0.0
20231205:2210;0.0
20231205:2310;0.0
20231206:0010;0.0
20231206:0110;0.0
20231206:0210;0.0
20231206:0310;0.0
20231206:0410;0.0
20231206:0510;0.0
20231206:0610;0.0
20231206:0710;1.32
20231206:0810;373.74
20231206:0910;581.22
20231206:1010;692.32
20231206:1110;722.2
20231206:1210;696.8
20231206:1310;588.65
20231206:1410;411.94
20231206:1510;8.64
20231206:1610;0.0
20231206:1710;0.0
20231206:1810;0.0
20231206:1910;0.0
20231206:2010;0.0
20231206:2110;0.0
20231206:2210;0.0
20231206:2310;0.0
20231207:0010;0.0
20231207:0110;0.0
20231207:0210;0.0
20231207:0310;0.0
20231207:0410;0.0
20231207:0510;0.0
20231207:0610;0.0
20231207:0710;0.9
20231207:0810;358.77
20231207:0910;559.92
20231207:1010;663.0
20231207:1110;717.17
20231207:1210;661.24
20231207:1310;581.94
20231207:1410;99.29
20231207:1510;7.06
20231207:1610;0.0
20231207:1710;0.0
20231207:1810;0.0
20231207:1910;0.0
20231207:2010;0.0
20231207:2110;0.0
20231207:2210;0.0
20231207:2310;0.0
20231208:0010;0.0
20231208:0110;0.0
20231208:0210;0.0
20231208:0310;0.0
20231208:0410;0.0
20231208:0510;0.0
20231208:0610;0.0
20231208:0710;0.0
20231208:0810;31.68
20231208:0910;62.01
20231208:1010;67.85
20231208:1110;67.8
20231208:1210;68.6
20231208:1310;61.41
20231208:1410;21.65
20231208:1510;0.0
20231208:1610;0.0
20231208:1710;0.0
20231208:1810;0.0
20231208:1910;0.0
20231208:2010;0.0
20231208:2110;0.0
20231208:2210;0.0
20231208:2310;0.0
20231209:0010;0.0
20231209:0110;0.0
20231209:0210;0.0
20231209:0310;0.0
20231209:0410;0.0
20231209:0510;0.0
20231209:0610;0.0
20231209:0710;0.0
20231209:0810;179.32
20231209:0910;115.65
20231209:1010;29.74
20231209:1110;98.52
20231209:1210;100.2
20231209:1310;472.39
20231209:1410;34.7
20231209:1510;8.88
20231209:1610;0.0
20231209:1710;0.0
20231209:1810;0.0
20231209:1910;0.0
20231209:2010;0.0
20231209:2110;0.0
20231209:2210;0.0
20231209:2310;0.0
20231210:0010;0.0
20231210:0110;0.0
20231210:0210;0.0
20231210:0310;0.0
20231210:0410;0.0
20231210:0510;0.0
20231210:0610;0.0
20231210:0710;0.0
20231210:0810;288.89
20231210:0910;430.89
20231210:1010;608.45
20231210:1110;690.65
20231210:1210;665.73
20231210:1310;561.52
20231210:1410;400.86
20231210:1510;9.21
20231210:1610;0.0
20231210:1710;0.0
20231210:1810;0.0
20231210:1910;0.0
20231210:2010;0.0
20231210:2110;0.0
20231210:2210;0.0
20231210:2310;0.0
20231211:0010;0.0
20231211:0110;0.0
20231211:0210;0.0
20231211:0310;0.0
20231211:0410;0.0
20231211:0510;0.0
20231211:0610;0.0
20231211:0710;0.0
20231211:0810;106.7
20231211:0910;93.36
20231211:1010;140.97
20231211:1110;293.23
20231211:1210;113.55
20231211:1310;317.68
20231211:1410;361.87
20231211:1510;6.97
20231211:1610;0.0
20231211:1710;0.0
20231211:1810;0.0
20231211:1910;0.0
20231211:2010;0.0
20231211:2110;0.0
20231211:2210;0.0
20231211:2310;0.0
20231212:0010;0.0
20231212:0110;0.0
20231212:0210;0.0
20231212:0310;0.0
20231212:0410;0.0
20231212:0510;0.0
20231212:0610;0.0
20231212:0710;0.0
20231212:0810;22.4
20231212:0910;34.8
20231212:1010;44.49
20231212:1110;68.44
20231212:1210;26.98
20231212:1310;49.42
20231212:1410;32.75
20231212:1510;2.49
20231212:1610;0.0
20231212:1710;0.0
20231212:1810;0.0
20231212:1910;0.0
20231212:2010;0.0
20231212:2110;0.0
20231212:2210;0.0
20231212:2310;0.0
20231213:0010;0.0
20231213:0110;0.0
20231213:0210;0.0
20231213:0310;0.0
20231213:0410;0.0
20231213:0510;0.0
20231213:0610;0.0
20231213:0710;0.0
20231213:0810;58.19
20231213:0910;87.02
20231213:1010;349.9
20231213:1110;278.16
20231213:1210;28.04
20231213:1310;140.11
20231213:1410;40.6
20231213:1510;4.85
20231213:1610;0.0
20231213:1710;0.0
20231213:1810;0.0
20231213:1910;0.0
20231213:2010;0.0
20231213:2110;0.0
20231213:2210;0.0
20231213:2310;0.0
20231214:0010;0.0
20231214:0110;0.0
20231214:0210;0.0
20231214:0310;0.0
20231214:0410;0.0
20231214:0510;0.0
20231214:0610;0.0
20231214:0710;0.0
20231214:0810;375.68
20231214:0910;540.01
20231214:1010;669.85
20231214:1110;704.49
20231214:1210;682.5
20231214:1310;588.54
20231214:1410;422.8
20231214:1510;7.45
20231214:1610;0.0
20231214:1710;0.0
20231214:1810;0.0
20231214:1910;0.0
20231214:2010;0.0
20231214:2110;0.0
20231214:2210;0.0
20231214:2310;0.0
20231215:0010;0.0
20231215:0110;0.0
20231215:0210;0.0
20231215:0310;0.0
20231215:0410;0.0
20231215:0510;0.0
20231215:0610;0.0
20231215:0710;0.0
20231215:0810;344.85
20231215:0910;550.01
20231215:1010;663.48
20231215:1110;701.35
20231215:1210;677.97
20231215:1310;581.78
20231215:1410;422.19
20231215:1510;7.98
20231215:1610;0.0
20231215:1710;0.0
20231215:1810;0.0
20231215:1910;0.0
20231215:2010;0.0
20231215:2110;0.0
20231215:2210;0.0
20231215:2310;0.0
20231216:0010;0.0
20231216:0110;0.0
20231216:0210;0.0
20231216:0310;0.0
20231216:0410;0.0
20231216:0510;0.0
20231216:0610;0.0
20231216:0710;0.0
20231216:0810;309.39
20231216:0910;523.14
20231216:1010;618.6
20231216:1110;686.7
20231216:1210;670.91
20231216:1310;576.88
20231216:1410;412.91
20231216:1510;8.1
20231216:1610;0.0
20231216:1710;0.0
20231216:1810;0.0
20231216:1910;0.0
20231216:2010;0.0
20231216:2110;0.0
20231216:2210;0.0
20231216:2310;0.0
20231217:0010;0.0
20231217:0110;0.0
20231217:0210;0.0
20231217:0310;0.0
20231217:0410;0.0
20231217:0510;0.0
20231217:0610;0.0
20231217:0710;0.0
20231217:0810;289.58
20231217:0910;525.78
20231217:1010;645.2
20231217:1110;695.26
20231217:1210;664.62
20231217:1310;558.51
20231217:1410;410.73
20231217:1510;8.69
20231217:1610;0.0
20231217:1710;0.0
20231217:1810;0.0
20231217:1910;0.0
20231217:2010;0.0
20231217:2110;0.0
20231217:2210;0.0
20231217:2310;0.0
20231218:0010;0.0
20231218:0110;0.0
20231218:0210;0.0
20231218:0310;0.0
20231218:0410;0.0
20231218:0510;0.0
20231218:0610;0.0
20231218:0710;0.0
20231218:0810;290.57
20231218:0910;536.58
20231218:1010;631.44
20231218:1110;669.8
20231218:1210;628.28
20231218:1310;581.23
20231218:1410;450.33
20231218:1510;8.54
20231218:1610;0.0
20231218:1710;0.0
20231218:1810;0.0
20231218:1910;0.0
20231218:2010;0.0
20231218:2110;0.0
20231218:2210;0.0
20231218:2310;0.0
20231219:0010;0.0
20231219:0110;0.0
20231219:0210;0.0
20231219:0310;0.0
20231219:0410;0.0
20231219:0510;0.0
20231219:0610;0.0
20231219:0710;0.0
20231219:0810;321.9
20231219:0910;538.54
20231219:1010;643.06
20231219:1110;675.46
20231219:1210;647.8
20231219:1310;554.41
20231219:1410;404.06
20231219:1510;7.96
20231219:1610;0.0
20231219:1710;0.0
20231219:1810;0.0
20231219:1910;0.0
20231219:2010;0.0
20231219:2110;0.0
20231219:2210;0.0
20231219:2310;0.0
20231220:0010;0.0
20231220:0110;0.0
20231220:0210;0.0
20231220:0310;0.0
20231220:0410;0.0
20231220:0510;0.0
20231220:0610;0.0
20231220:0710;0.0
20231220:0810;61.3
20231220:0910;181.46
20231220:1010;251.96
20231220:1110;348.15
20231220:1210;602.13
20231220:1310;556.39
20231220:1410;406.72
20231220:1510;8.55
20231220:1610;0.0
20231220:1710;0.0
20231220:1810;0.0
20231220:1910;0.0
20231220:2010;0.0
20231220:2110;0.0
20231220:2210;0.0
20231220:2310;0.0
20231221:0010;0.0
20231221:0110;0.0
20231221:0210;0.0
20231221:0310;0.0
20231221:0410;0.0
20231221:0510;0.0
20231221:0610;0.0
20231221:0710;0.0
20231221:0810;302.82
20231221:0910;385.62
20231221:1010;306.46
20231221:1110;368.71
20231221:1210;311.64
20231221:1310;454.16
20231221:1410;180.94
20231221:1510;7.48
20231221:1610;0.0
20231221:1710;0.0
20231221:1810;0.0
20231221:1910;0.0
20231221:2010;0.0
20231221:2110;0.0
20231221:2210;0.0
20231221:2310;0.0
20231222:0010;0.0
20231222:0110;0.0
20231222:0210;0.0
20231222:0310;0.0
20231222:0410;0.0
20231222:0510;0.0
20231222:0610;0.0
20231222:0710;0.0
20231222:0810;302.89
20231222:0910;500.28
20231222:1010;605.97
20231222:1110;636.22
20231222:1210;620.48
20231222:1310;537.17
20231222:1410;414.47
20231222:1510;8.4
20231222:1610;0.0
20231222:1710;0.0
20231222:1810;0.0
20231222:1910;0.0
20231222:2010;0.0
20231222:2110;0.0
20231222:2210;0.0
20231222:2310;0.0
20231223:0010;0.0
20231223:0110;0.0
20231223:0210;0.0
20231223:0310;0.0
20231223:0410;0.0
20231223:0510;0.0
20231223:0610;0.0
20231223:0710;0.0
20231223:0810;327.17
20231223:0910;501.08
20231223:1010;638.76
20231223:1110;523.7
20231223:1210;463.82
20231223:1310;352.36
20231223:1410;294.5
20231223:1510;9.49
20231223:1610;0.0
20231223:1710;0.0
20231223:1810;0.0
20231223:1910;0.0
20231223:2010;0.0
20231223:2110;0.0
20231223:2210;0.0
20231223:2310;0.0
20231224:0010;0.0
20231224:0110;0.0
20231224:0210;0.0
20231224:0310;0.0
20231224:0410;0.0
20231224:0510;0.0
20231224:0610;0.0
20231224:0710;0.0
20231224:0810;191.92
20231224:0910;431.11
20231224:1010;460.02
20231224:1110;512.7
20231224:1210;637.19
20231224:1310;546.07
20231224:1410;402.04
20231224:1510;7.9
20231224:1610;0.0
20231224:1710;0.0
20231224:1810;0.0
20231224:1910;0.0
20231224:2010;0.0
20231224:2110;0.0
20231224:2210;0.0
20231224:2310;0.0
20231225:0010;0.0
20231225:0110;0.0
20231225:0210;0.0
20231225:0310;0.0
20231225:0410;0.0
20231225:0510;0.0
20231225:0610;0.0
20231225:0710;0.0
20231225:0810;294.63
20231225:0910;489.64
20231225:1010;588.66
20231225:1110;628.64
20231225:1210;613.48
20231225:1310;524.17
20231225:1410;370.32
20231225:1510;8.43
20231225:1610;0.0
20231225:1710;0.0
20231225:1810;0.0
20231225:1910;0.0
20231225:2010;0.0
20231225:2110;0.0
20231225:2210;0.0
20231225:2310;0.0
20231226:0010;0.0
20231226:0110;0.0
20231226:0210;0.0
20231226:0310;0.0
20231226:0410;0.0
20231226:0510;0.0
20231226:0610;0.0
20231226:0710;0.0
20231226:0810;54.8
20231226:0910;100.88
20231226:1010;114.23
20231226:1110;183.46
20231226:1210;94.74
20231226:1310;71.24
20231226:1410;73.78
20231226:1510;10.25
20231226:1610;0.0
20231226:1710;0.0
20231226:1810;0.0
20231226:1910;0.0
20231226:2010;0.0
20231226:2110;0.0
20231226:2210;0.0
20231226:2310;0.0
20231227:0010;0.0
20231227:0110;0.0
20231227:0210;0.0
20231227:0310;0.0
20231227:0410;0.0
20231227:0510;0.0
20231227:0610;0.0
20231227:0710;0.0
20231227:0810;99.88
20231227:0910;137.5
20231227:1010;100.79
20231227:1110;121.07
20231227:1210;91.14
20231227:1310;82.43
20231227:1410;26.51
20231227:1510;8.04
20231227:1610;0.0
20231227:1710;0.0
20231227:1810;0.0
20231227:1910;0.0
20231227:2010;0.0
20231227:2110;0.0
20231227:2210;0.0
20231227:2310;0.0
20231228:0010;0.0
20231228:0110;0.0
20231228:0210;0.0
20231228:0310;0.0
20231228:0410;0.0
20231228:0510;0.0
20231228:0610;0.0
20231228:0710;0.0
20231228:0810;1.5
20231228:0910;66.38
20231228:1010;18.25
20231228:1110;14.2
20231228:1210;25.84
20231228:1310;32.32
20231228:1410;39.04
20231228:1510;3.36
20231228:1610;0.0
20231228:1710;0.0
20231228:1810;0.0
20231228:1910;0.0
20231228:2010;0.0
20231228:2110;0.0
20231228:2210;0.0
20231228:2310;0.0
20231229:0010;0.0
20231229:0110;0.0
20231229:0210;0.0
20231229:0310;0.0
20231229:0410;0.0
20231229:0510;0.0
20231229:0610;0.0
20231229:0710;0.0
20231229:0810;19.23
20231229:0910;52.93
20231229:1010;99.76
20231229:1110;47.3
20231229:1210;42.58
20231229:1310;75.39
20231229:1410;167.34
20231229:1510;1.57
20231229:1610;0.0
20231229:1710;0.0
20231229:1810;0.0
20231229:1910;0.0
20231229:2010;0.0
20231229:2110;0.0
20231229:2210;0.0
20231229:2310;0.0
20231230:0010;0.0
20231230:0110;0.0
20231230:0210;0.0
20231230:0310;0.0
20231230:0410;0.0
20231230:0510;0.0
20231230:0610;0.0
20231230:0710;0.0
20231230:0810;330.27
20231230:0910;416.16
20231230:1010;239.04
20231230:1110;555.35
20231230:1210;208.56
20231230:1310;275.95
20231230:1410;407.55
20231230:1510;12.6
20231230:1610;0.0
20231230:1710;0.0
20231230:1810;0.0
20231230:1910;0.0
20231230:2010;0.0
20231230:2110;0.0
20231230:2210;0.0
20231230:2310;0.0
20231231:0010;0.0
20231231:0110;0.0
20231231:0210;0.0
20231231:0310;0.0
20231231:0410;0.0
20231231:0510;0.0
20231231:0610;0.0
20231231:0710;0.0
20231231:0810;25.61
20231231:0910;16.38
20231231:1010;34.2
20231231:1110;38.66
20231231:1210;22.54
20231231:1310;29.74
20231231:1410;14.98
20231231:1510;6.49
20231231:1610;0.0
20231231:1710;0.0
20231231:1810;0.0
20231231:1910;0.0
20231231:2010;0.0
20231231:2110;0.0
20231231:2210;0.0
20231231:2310;0.0
