time;P
20230701:1010;5931.0
20230701:1110;6947.6
20230701:1210;6735.1
20230701:1310;6548.6
20230701:1410;5521.7
20230701:1510;4229.4
20230701:1610;2509.9
20230701:1710;790.5
20230701:1810;275.2
20230701:1910;0.0
20230701:2010;0.0
20230701:2110;0.0
20230701:2210;0.0
20230701:2310;0.0
20230702:0010;0.0
20230702:0110;0.0
20230702:0210;0.0
20230702:0310;0.0
20230702:0410;26.8
20230702:0510;367.8
20230702:0610;1264.5
20230702:0710;3100.2999999999997
20230702:0810;4782.799999999999
20230702:0910;5916.4
20230702:1010;6398.200000000001
20230702:1110;6322.1
20230702:1210;6322.200000000001
20230702:1310;4584.9
20230702:1410;3216.0
20230702:1510;3398.7
20230702:1610;2529.1
20230702:1710;789.4
20230702:1810;268.9
20230702:1910;0.0
20230702:2010;0.0
20230702:2110;0.0
20230702:2210;0.0
20230702:2310;0.0
20230703:0010;0.0
20230703:0110;0.0
20230703:0210;0.0
20230703:0310;0.0
20230703:0410;0.0
20230703:0510;419.79999999999995
20230703:0610;1310.8000000000002
20230703:0710;3044.0
20230703:0810;4726.5
20230703:0910;5766.1
20230703:1010;6192.799999999999
20230703:1110;6190.1
20230703:1210;5232.3
20230703:1310;5510.700000000001
20230703:1410;5026.3
20230703:1510;4003.3999999999996
20230703:1610;2537.7000000000003
20230703:1710;775.9000000000001
20230703:1810;294.1
20230703:1910;0.0
20230703:2010;0.0
20230703:2110;0.0
20230703:2210;0.0
20230703:2310;0.0
20230704:0010;0.0
20230704:0110;0.0
20230704:0210;0.0
20230704:0310;0.0
20230704:0410;22.7
20230704:0510;166.70000000000002
20230704:0610;561.5999999999999
20230704:0710;1269.2
20230704:0810;4244.599999999999
20230704:0910;5824.8
20230704:1010;6897.1
20230704:1110;6948.200000000001
20230704:1210;6635.2
20230704:1310;6002.1
20230704:1410;4602.0
20230704:1510;2874.5
20230704:1610;1405.1
20230704:1710;898.3
20230704:1810;305.9
20230704:1910;0.0
20230704:2010;0.0
20230704:2110;0.0
20230704:2210;0.0
20230704:2310;0.0
20230705:0010;0.0
20230705:0110;0.0
20230705:0210;0.0
20230705:0310;0.0
20230705:0410;0.0
20230705:0510;450.5
20230705:0610;592.9
20230705:0710;0.0
20230705:0810;1794.0
20230705:0910;3426.0
20230705:1010;6116.1
20230705:1110;6373.7
20230705:1210;5787.799999999999
20230705:1310;5418.0
20230705:1410;4926.3
20230705:1510;2101.0
20230705:1610;557.5
20230705:1710;949.0
20230705:1810;257.3
20230705:1910;0.0
20230705:2010;0.0
20230705:2110;0.0
20230705:2210;0.0
20230705:2310;0.0
20230706:0010;0.0
20230706:0110;0.0
20230706:0210;0.0
20230706:0310;0.0
20230706:0410;10.700000000000001
20230706:0510;159.60000000000002
20230706:0610;966.8000000000001
20230706:0710;2502.4
20230706:0810;2823.0
20230706:0910;3407.3
20230706:1010;2322.5
20230706:1110;6567.200000000001
20230706:1210;469.7
20230706:1310;3941.1000000000004
20230706:1410;5856.4
20230706:1510;623.8000000000001
20230706:1610;199.89999999999998
20230706:1710;830.3
20230706:1810;298.8
20230706:1910;0.0
20230706:2010;0.0
20230706:2110;0.0
20230706:2210;0.0
20230706:2310;0.0
20230707:0010;0.0
20230707:0110;0.0
20230707:0210;0.0
20230707:0310;0.0
20230707:0410;10.8
20230707:0510;369.90000000000003
20230707:0610;1262.7
20230707:0710;3085.8999999999996
20230707:0810;4791.3
20230707:0910;6003.6
20230707:1010;6771.900000000001
20230707:1110;7139.2
20230707:1210;7043.200000000001
20230707:1310;6565.0
20230707:1410;5397.5
20230707:1510;4272.0
20230707:1610;2500.6
20230707:1710;821.8000000000001
20230707:1810;291.4
20230707:1910;0.0
20230707:2010;0.0
20230707:2110;0.0
20230707:2210;0.0
20230707:2310;0.0
20230708:0010;0.0
20230708:0110;0.0
20230708:0210;0.0
20230708:0310;0.0
20230708:0410;0.0
20230708:0510;413.7
20230708:0610;1006.1
20230708:0710;2977.9
20230708:0810;4728.1
20230708:0910;6006.5
20230708:1010;6825.599999999999
20230708:1110;7192.6
20230708:1210;7014.299999999999
20230708:1310;6496.900000000001
20230708:1410;5631.5
20230708:1510;4217.200000000001
20230708:1610;2478.7
20230708:1710;822.0999999999999
20230708:1810;259.8
20230708:1910;0.0
20230708:2010;0.0
20230708:2110;0.0
20230708:2210;0.0
20230708:2310;0.0
20230709:0010;0.0
20230709:0110;0.0
20230709:0210;0.0
20230709:0310;0.0
20230709:0410;0.0
20230709:0510;373.2
20230709:0610;1198.8
20230709:0710;2980.5
20230709:0810;4616.0
20230709:0910;5767.0
20230709:1010;6504.099999999999
20230709:1110;6791.0
20230709:1210;6740.5
20230709:1310;6317.4
20230709:1410;5460.0
20230709:1510;4132.099999999999
20230709:1610;2420.1
20230709:1710;807.4
20230709:1810;253.4
20230709:1910;0.0
20230709:2010;0.0
20230709:2110;0.0
20230709:2210;0.0
20230709:2310;0.0
20230710:0010;0.0
20230710:0110;0.0
20230710:0210;0.0
20230710:0310;0.0
20230710:0410;0.0
20230710:0510;395.4
20230710:0610;1196.2
20230710:0710;2911.3
20230710:0810;4513.8
20230710:0910;5671.2
20230710:1010;6416.2
20230710:1110;6760.5
20230710:1210;6714.2
20230710:1310;6250.2
20230710:1410;5461.599999999999
20230710:1510;4105.8
20230710:1610;2427.8
20230710:1710;809.0999999999999
20230710:1810;254.5
20230710:1910;0.0
20230710:2010;0.0
20230710:2110;0.0
20230710:2210;0.0
20230710:2310;0.0
20230711:0010;0.0
20230711:0110;0.0
20230711:0210;0.0
20230711:0310;0.0
20230711:0410;0.0
20230711:0510;357.9
20230711:0610;1166.6
20230711:0710;2929.8
20230711:0810;4537.799999999999
20230711:0910;5727.0
20230711:1010;6531.799999999999
20230711:1110;6836.900000000001
20230711:1210;6828.400000000001
20230711:1310;6311.799999999999
20230711:1410;5472.1
20230711:1510;4149.1
20230711:1610;2455.1
20230711:1710;851.5999999999999
20230711:1810;232.89999999999998
20230711:1910;0.0
20230711:2010;0.0
20230711:2110;0.0
20230711:2210;0.0
20230711:2310;0.0
20230712:0010;0.0
20230712:0110;0.0
20230712:0210;0.0
20230712:0310;0.0
20230712:0410;0.0
20230712:0510;53.7
20230712:0610;1004.8000000000001
20230712:0710;2560.2
20230712:0810;1430.0
20230712:0910;2904.9
20230712:1010;3337.0
20230712:1110;5092.200000000001
20230712:1210;4287.799999999999
20230712:1310;4925.5
20230712:1410;2209.7
20230712:1510;1350.6
20230712:1610;1054.3000000000002
20230712:1710;121.89999999999999
20230712:1810;243.6
20230712:1910;0.0
20230712:2010;0.0
20230712:2110;0.0
20230712:2210;0.0
20230712:2310;0.0
20230713:0010;0.0
20230713:0110;0.0
20230713:0210;0.0
20230713:0310;0.0
20230713:0410;0.0
20230713:0510;91.5
20230713:0610;1157.6000000000001
20230713:0710;2896.8
20230713:0810;3713.8
20230713:0910;5635.0
20230713:1010;6652.0
20230713:1110;6959.8
20230713:1210;5239.8
20230713:1310;5708.5
20230713:1410;5705.1
20230713:1510;4304.9
20230713:1610;2512.1
20230713:1710;894.5
20230713:1810;272.8
20230713:1910;0.0
20230713:2010;0.0
20230713:2110;0.0
20230713:2210;0.0
20230713:2310;0.0
20230714:0010;0.0
20230714:0110;0.0
20230714:0210;0.0
20230714:0310;0.0
20230714:0410;0.0
20230714:0510;44.699999999999996
20230714:0610;487.0
20230714:0710;801.4
20230714:0810;1717.7
20230714:0910;4655.1
20230714:1010;4023.6000000000004
20230714:1110;3726.6000000000004
20230714:1210;2594.2000000000003
20230714:1310;3848.8999999999996
20230714:1410;4714.9
20230714:1510;4022.6
20230714:1610;2448.3
20230714:1710;925.1
20230714:1810;171.9
20230714:1910;0.0
20230714:2010;0.0
20230714:2110;0.0
20230714:2210;0.0
20230714:2310;0.0
20230715:0010;0.0
20230715:0110;0.0
20230715:0210;0.0
20230715:0310;0.0
20230715:0410;0.0
20230715:0510;353.7
20230715:0610;1148.4
20230715:0710;2955.7
20230715:0810;4636.0
20230715:0910;5714.9
20230715:1010;5377.9
20230715:1110;5271.2
20230715:1210;6297.6
20230715:1310;4843.9
20230715:1410;5112.099999999999
20230715:1510;2319.6
20230715:1610;2406.6
20230715:1710;843.4000000000001
20230715:1810;259.7
20230715:1910;0.0
20230715:2010;0.0
20230715:2110;0.0
20230715:2210;0.0
20230715:2310;0.0
20230716:0010;0.0
20230716:0110;0.0
20230716:0210;0.0
20230716:0310;0.0
20230716:0410;0.0
20230716:0510;343.9
20230716:0610;1148.4
20230716:0710;2947.1
20230716:0810;4574.0
20230716:0910;5273.099999999999
20230716:1010;5822.9
20230716:1110;6123.200000000001
20230716:1210;6188.6
20230716:1310;4620.1
20230716:1410;4829.1
20230716:1510;2538.2
20230716:1610;2301.8
20230716:1710;820.0
20230716:1810;258.7
20230716:1910;0.0
20230716:2010;0.0
20230716:2110;0.0
20230716:2210;0.0
20230716:2310;0.0
20230717:0010;0.0
20230717:0110;0.0
20230717:0210;0.0
20230717:0310;0.0
20230717:0410;0.0
20230717:0510;348.1
20230717:0610;1133.4
20230717:0710;2901.5
20230717:0810;4528.7
20230717:0910;5751.5
20230717:1010;6541.799999999999
20230717:1110;6829.5
20230717:1210;6786.799999999999
20230717:1310;6345.8
20230717:1410;5548.200000000001
20230717:1510;4122.7
20230717:1610;2490.5
20230717:1710;830.8
20230717:1810;257.9
20230717:1910;0.0
20230717:2010;0.0
20230717:2110;0.0
20230717:2210;0.0
20230717:2310;0.0
20230718:0010;0.0
20230718:0110;0.0
20230718:0210;0.0
20230718:0310;0.0
20230718:0410;0.0
20230718:0510;368.1
20230718:0610;1149.2
20230718:0710;2797.7999999999997
20230718:0810;4390.5
20230718:0910;5676.4
20230718:1010;6399.299999999999
20230718:1110;6622.4
20230718:1210;4615.0
20230718:1310;5952.6
20230718:1410;4701.5
20230718:1510;3413.0
20230718:1610;1799.1999999999998
20230718:1710;882.3000000000001
20230718:1810;242.8
20230718:1910;0.0
20230718:2010;0.0
20230718:2110;0.0
20230718:2210;0.0
20230718:2310;0.0
20230719:0010;0.0
20230719:0110;0.0
20230719:0210;0.0
20230719:0310;0.0
20230719:0410;0.0
20230719:0510;14.0
20230719:0610;584.8
20230719:0710;2687.7999999999997
20230719:0810;4420.2
20230719:0910;5509.2
20230719:1010;5503.7
20230719:1110;5989.099999999999
20230719:1210;6676.900000000001
20230719:1310;6263.099999999999
20230719:1410;5483.9
20230719:1510;3887.9
20230719:1610;1941.6999999999998
20230719:1710;837.2
20230719:1810;243.70000000000002
20230719:1910;0.0
20230719:2010;0.0
20230719:2110;0.0
20230719:2210;0.0
20230719:2310;0.0
20230720:0010;0.0
20230720:0110;0.0
20230720:0210;0.0
20230720:0310;0.0
20230720:0410;0.0
20230720:0510;343.0
20230720:0610;1122.5
20230720:0710;2962.2000000000003
20230720:0810;4661.3
20230720:0910;5970.299999999999
20230720:1010;6796.3
20230720:1110;7174.700000000001
20230720:1210;7037.4
20230720:1310;6521.5
20230720:1410;5576.599999999999
20230720:1510;4186.1
20230720:1610;2509.1
20230720:1710;882.0
20230720:1810;238.79999999999998
20230720:1910;0.0
20230720:2010;0.0
20230720:2110;0.0
20230720:2210;0.0
20230720:2310;0.0
20230721:0010;0.0
20230721:0110;0.0
20230721:0210;0.0
20230721:0310;0.0
20230721:0410;0.0
20230721:0510;302.3
20230721:0610;1011.4
20230721:0710;1554.8
20230721:0810;385.20000000000005
20230721:0910;5409.9
20230721:1010;7069.700000000001
20230721:1110;7514.099999999999
20230721:1210;7064.6
20230721:1310;5981.4
20230721:1410;5747.6
20230721:1510;4345.299999999999
20230721:1610;2091.1000000000004
20230721:1710;823.9
20230721:1810;25.6
20230721:1910;0.0
20230721:2010;0.0
20230721:2110;0.0
20230721:2210;0.0
20230721:2310;0.0
20230722:0010;0.0
20230722:0110;0.0
20230722:0210;0.0
20230722:0310;0.0
20230722:0410;0.0
20230722:0510;344.7
20230722:0610;1165.9
20230722:0710;2397.2
20230722:0810;4218.9
20230722:0910;5736.0
20230722:1010;6566.5
20230722:1110;6815.900000000001
20230722:1210;5950.700000000001
20230722:1310;5959.0
20230722:1410;5591.799999999999
20230722:1510;4194.8
20230722:1610;2351.9
20230722:1710;895.8
20230722:1810;212.8
20230722:1910;0.0
20230722:2010;0.0
20230722:2110;0.0
20230722:2210;0.0
20230722:2310;0.0
20230723:0010;0.0
20230723:0110;0.0
20230723:0210;0.0
20230723:0310;0.0
20230723:0410;0.0
20230723:0510;355.79999999999995
20230723:0610;1159.2
20230723:0710;2922.1
20230723:0810;4367.3
20230723:0910;5200.599999999999
20230723:1010;5620.5
20230723:1110;6694.9
20230723:1210;6716.2
20230723:1310;5923.400000000001
20230723:1410;5642.6
20230723:1510;4228.2
20230723:1610;2523.5
20230723:1710;813.6
20230723:1810;224.0
20230723:1910;0.0
20230723:2010;0.0
20230723:2110;0.0
20230723:2210;0.0
20230723:2310;0.0
20230724:0010;0.0
20230724:0110;0.0
20230724:0210;0.0
20230724:0310;0.0
20230724:0410;0.0
20230724:0510;306.3
20230724:0610;1126.0
20230724:0710;2799.7000000000003
20230724:0810;2259.1
20230724:0910;1810.6
20230724:1010;489.09999999999997
20230724:1110;5146.599999999999
20230724:1210;3648.3999999999996
20230724:1310;2507.2
20230724:1410;1244.6
20230724:1510;664.0999999999999
20230724:1610;163.29999999999998
20230724:1710;743.5
20230724:1810;67.69999999999999
20230724:1910;0.0
20230724:2010;0.0
20230724:2110;0.0
20230724:2210;0.0
20230724:2310;0.0
20230725:0010;0.0
20230725:0110;0.0
20230725:0210;0.0
20230725:0310;0.0
20230725:0410;0.0
20230725:0510;304.0
20230725:0610;1137.3
20230725:0710;2775.7
20230725:0810;4328.0
20230725:0910;6036.2
20230725:1010;6926.599999999999
20230725:1110;5306.1
20230725:1210;4480.6
20230725:1310;2560.2
20230725:1410;4999.8
20230725:1510;3292.7999999999997
20230725:1610;2639.3
20230725:1710;804.0
20230725:1810;218.9
20230725:1910;0.0
20230725:2010;0.0
20230725:2110;0.0
20230725:2210;0.0
20230725:2310;0.0
20230726:0010;0.0
20230726:0110;0.0
20230726:0210;0.0
20230726:0310;0.0
20230726:0410;0.0
20230726:0510;264.7
20230726:0610;1135.9
20230726:0710;3131.8
20230726:0810;4941.8
20230726:0910;6330.4
20230726:1010;7115.5
20230726:1110;7509.9
20230726:1210;7432.1
20230726:1310;6891.5
20230726:1410;5960.700000000001
20230726:1510;4538.3
20230726:1610;2687.4
20230726:1710;798.3
20230726:1810;215.5
20230726:1910;0.0
20230726:2010;0.0
20230726:2110;0.0
20230726:2210;0.0
20230726:2310;0.0
20230727:0010;0.0
20230727:0110;0.0
20230727:0210;0.0
20230727:0310;0.0
20230727:0410;0.0
20230727:0510;277.3
20230727:0610;1170.2
20230727:0710;3029.5
20230727:0810;2333.8
20230727:0910;4277.099999999999
20230727:1010;6330.8
20230727:1110;7423.0
20230727:1210;7341.7
20230727:1310;6751.5
20230727:1410;5793.6
20230727:1510;4457.5
20230727:1610;2639.1000000000004
20230727:1710;800.6
20230727:1810;202.89999999999998
20230727:1910;0.0
20230727:2010;0.0
20230727:2110;0.0
20230727:2210;0.0
20230727:2310;0.0
20230728:0010;0.0
20230728:0110;0.0
20230728:0210;0.0
20230728:0310;0.0
20230728:0410;0.0
20230728:0510;317.0
20230728:0610;1100.5
20230728:0710;2968.3999999999996
20230728:0810;4680.5
20230728:0910;6032.6
20230728:1010;6848.3
20230728:1110;7152.0
20230728:1210;6798.7
20230728:1310;6138.7
20230728:1410;4786.5
20230728:1510;3216.3999999999996
20230728:1610;2604.7000000000003
20230728:1710;874.0
20230728:1810;133.0
20230728:1910;0.0
20230728:2010;0.0
20230728:2110;0.0
20230728:2210;0.0
20230728:2310;0.0
20230729:0010;0.0
20230729:0110;0.0
20230729:0210;0.0
20230729:0310;0.0
20230729:0410;0.0
20230729:0510;302.2
20230729:0610;1107.9
20230729:0710;2911.9
20230729:0810;4487.5
20230729:0910;5368.200000000001
20230729:1010;4804.2
20230729:1110;5808.400000000001
20230729:1210;5375.0
20230729:1310;4414.700000000001
20230729:1410;4000.7999999999997
20230729:1510;1872.3
20230729:1610;1781.3999999999999
20230729:1710;850.6999999999999
20230729:1810;190.5
20230729:1910;0.0
20230729:2010;0.0
20230729:2110;0.0
20230729:2210;0.0
20230729:2310;0.0
20230730:0010;0.0
20230730:0110;0.0
20230730:0210;0.0
20230730:0310;0.0
20230730:0410;0.0
20230730:0510;250.39999999999998
20230730:0610;1069.7
20230730:0710;2902.2000000000003
20230730:0810;4655.1
20230730:0910;5101.3
20230730:1010;5132.6
20230730:1110;7058.8
20230730:1210;6974.5
20230730:1310;6385.700000000001
20230730:1410;5572.1
20230730:1510;2974.2000000000003
20230730:1610;2461.3999999999996
20230730:1710;834.9
20230730:1810;158.4
20230730:1910;0.0
20230730:2010;0.0
20230730:2110;0.0
20230730:2210;0.0
20230730:2310;0.0
20230731:0010;0.0
20230731:0110;0.0
20230731:0210;0.0
20230731:0310;0.0
20230731:0410;0.0
20230731:0510;102.30000000000001
20230731:0610;795.5
20230731:0710;1738.6000000000001
20230731:0810;1576.3
20230731:0910;2642.0
20230731:1010;6181.3
20230731:1110;6235.700000000001
20230731:1210;6033.9
20230731:1310;3971.3
20230731:1410;5052.200000000001
20230731:1510;3951.7000000000003
20230731:1610;2352.2
20230731:1710;764.5
20230731:1810;165.6
20230731:1910;0.0
20230731:2010;0.0
20230731:2110;0.0
20230731:2210;0.0
20230731:2310;0.0
20230801:0010;0.0
20230801:0110;0.0
20230801:0210;0.0
20230801:0310;0.0
20230801:0410;0.0
20230801:0510;107.6
20230801:0610;777.0
20230801:0710;1842.5
20230801:0810;2416.0
20230801:0910;4052.6
20230801:1010;4067.6
20230801:1110;4470.8
20230801:1210;6174.299999999999
20230801:1310;4693.2
20230801:1410;4600.299999999999
20230801:1510;3696.0
20230801:1610;1894.6000000000001
20230801:1710;741.5
20230801:1810;98.0
20230801:1910;0.0
20230801:2010;0.0
20230801:2110;0.0
20230801:2210;0.0
20230801:2310;0.0
20230802:0010;0.0
20230802:0110;0.0
20230802:0210;0.0
20230802:0310;0.0
20230802:0410;0.0
20230802:0510;268.6
20230802:0610;1039.8999999999999
20230802:0710;2847.7
20230802:0810;4649.9
20230802:0910;5761.2
20230802:1010;4501.4
20230802:1110;6692.6
20230802:1210;5670.4
20230802:1310;5146.2
20230802:1410;2519.0
20230802:1510;2230.9
20230802:1610;1671.8000000000002
20230802:1710;737.3000000000001
20230802:1810;155.29999999999998
20230802:1910;0.0
20230802:2010;0.0
20230802:2110;0.0
20230802:2210;0.0
20230802:2310;0.0
20230803:0010;0.0
20230803:0110;0.0
20230803:0210;0.0
20230803:0310;0.0
20230803:0410;0.0
20230803:0510;218.29999999999998
20230803:0610;1044.5
20230803:0710;2847.2000000000003
20230803:0810;2951.9
20230803:0910;4850.299999999999
20230803:1010;6327.6
20230803:1110;5740.900000000001
20230803:1210;6487.5
20230803:1310;6189.6
20230803:1410;4795.2
20230803:1510;4310.0
20230803:1610;2519.9
20230803:1710;720.3
20230803:1810;142.79999999999998
20230803:1910;0.0
20230803:2010;0.0
20230803:2110;0.0
20230803:2210;0.0
20230803:2310;0.0
20230804:0010;0.0
20230804:0110;0.0
20230804:0210;0.0
20230804:0310;0.0
20230804:0410;0.0
20230804:0510;131.2
20230804:0610;1079.8
20230804:0710;1513.3000000000002
20230804:0810;3749.3
20230804:0910;5759.8
20230804:1010;5659.400000000001
20230804:1110;2223.8999999999996
20230804:1210;618.1
20230804:1310;599.3
20230804:1410;1443.7
20230804:1510;1606.2
20230804:1610;289.9
20230804:1710;348.0
20230804:1810;65.4
20230804:1910;0.0
20230804:2010;0.0
20230804:2110;0.0
20230804:2210;0.0
20230804:2310;0.0
20230805:0010;0.0
20230805:0110;0.0
20230805:0210;0.0
20230805:0310;0.0
20230805:0410;0.0
20230805:0510;206.29999999999998
20230805:0610;1083.3
20230805:0710;3164.3
20230805:0810;4925.8
20230805:0910;6250.0
20230805:1010;6956.0
20230805:1110;7281.799999999999
20230805:1210;7144.0
20230805:1310;6718.8
20230805:1410;5855.0
20230805:1510;4461.0
20230805:1610;2602.7999999999997
20230805:1710;721.9
20230805:1810;132.10000000000002
20230805:1910;0.0
20230805:2010;0.0
20230805:2110;0.0
20230805:2210;0.0
20230805:2310;0.0
20230806:0010;0.0
20230806:0110;0.0
20230806:0210;0.0
20230806:0310;0.0
20230806:0410;0.0
20230806:0510;201.0
20230806:0610;1094.8
20230806:0710;3168.0
20230806:0810;5011.9
20230806:0910;6449.099999999999
20230806:1010;7257.4
20230806:1110;7657.4
20230806:1210;7534.400000000001
20230806:1310;6975.8
20230806:1410;5993.7
20230806:1510;4537.7
20230806:1610;2649.5
20230806:1710;717.9000000000001
20230806:1810;127.2
20230806:1910;0.0
20230806:2010;0.0
20230806:2110;0.0
20230806:2210;0.0
20230806:2310;0.0
20230807:0010;0.0
20230807:0110;0.0
20230807:0210;0.0
20230807:0310;0.0
20230807:0410;0.0
20230807:0510;208.29999999999998
20230807:0610;1103.1
20230807:0710;3174.9
20230807:0810;4999.1
20230807:0910;6359.9
20230807:1010;7136.900000000001
20230807:1110;7484.5
20230807:1210;7382.0
20230807:1310;6959.700000000001
20230807:1410;6042.0
20230807:1510;4596.4
20230807:1610;2676.6000000000004
20230807:1710;720.3
20230807:1810;122.4
20230807:1910;0.0
20230807:2010;0.0
20230807:2110;0.0
20230807:2210;0.0
20230807:2310;0.0
20230808:0010;0.0
20230808:0110;0.0
20230808:0210;0.0
20230808:0310;0.0
20230808:0410;0.0
20230808:0510;170.2
20230808:0610;1073.4
20230808:0710;3118.2
20230808:0810;4929.9
20230808:0910;6294.400000000001
20230808:1010;7078.3
20230808:1110;7392.799999999999
20230808:1210;7162.7
20230808:1310;5697.0
20230808:1410;5843.9
20230808:1510;4448.6
20230808:1610;2593.2999999999997
20230808:1710;722.0999999999999
20230808:1810;83.69999999999999
20230808:1910;0.0
20230808:2010;0.0
20230808:2110;0.0
20230808:2210;0.0
20230808:2310;0.0
20230809:0010;0.0
20230809:0110;0.0
20230809:0210;0.0
20230809:0310;0.0
20230809:0410;0.0
20230809:0510;143.7
20230809:0610;1067.2
20230809:0710;2912.7999999999997
20230809:0810;4708.5
20230809:0910;6023.3
20230809:1010;6773.5
20230809:1110;6911.2
20230809:1210;6805.1
20230809:1310;6195.2
20230809:1410;5445.900000000001
20230809:1510;3993.8999999999996
20230809:1610;2523.4
20230809:1710;681.5
20230809:1810;98.9
20230809:1910;0.0
20230809:2010;0.0
20230809:2110;0.0
20230809:2210;0.0
20230809:2310;0.0
20230810:0010;0.0
20230810:0110;0.0
20230810:0210;0.0
20230810:0310;0.0
20230810:0410;0.0
20230810:0510;186.1
20230810:0610;1052.3999999999999
20230810:0710;2452.6
20230810:0810;4702.799999999999
20230810:0910;6118.3
20230810:1010;6301.4
20230810:1110;7223.6
20230810:1210;6665.4
20230810:1310;6259.400000000001
20230810:1410;4774.0
20230810:1510;3804.6
20230810:1610;2026.8000000000002
20230810:1710;706.7
20230810:1810;87.10000000000001
20230810:1910;0.0
20230810:2010;0.0
20230810:2110;0.0
20230810:2210;0.0
20230810:2310;0.0
20230811:0010;0.0
20230811:0110;0.0
20230811:0210;0.0
20230811:0310;0.0
20230811:0410;0.0
20230811:0510;197.8
20230811:0610;1034.6
20230811:0710;2870.7
20230811:0810;4592.099999999999
20230811:0910;5953.0
20230811:1010;6715.900000000001
20230811:1110;7148.5
20230811:1210;7089.9
20230811:1310;6570.900000000001
20230811:1410;5492.0
20230811:1510;4163.5
20230811:1610;2382.4
20230811:1710;653.0
20230811:1810;81.19999999999999
20230811:1910;0.0
20230811:2010;0.0
20230811:2110;0.0
20230811:2210;0.0
20230811:2310;0.0
20230812:0010;0.0
20230812:0110;0.0
20230812:0210;0.0
20230812:0310;0.0
20230812:0410;0.0
20230812:0510;182.3
20230812:0610;1004.5
20230812:0710;2780.7999999999997
20230812:0810;4462.200000000001
20230812:0910;5793.5
20230812:1010;6592.9
20230812:1110;6915.4
20230812:1210;6582.9
20230812:1310;6156.4
20230812:1410;5308.7
20230812:1510;3977.4
20230812:1610;2293.2
20230812:1710;648.5
20230812:1810;56.1
20230812:1910;0.0
20230812:2010;0.0
20230812:2110;0.0
20230812:2210;0.0
20230812:2310;0.0
20230813:0010;0.0
20230813:0110;0.0
20230813:0210;0.0
20230813:0310;0.0
20230813:0410;0.0
20230813:0510;163.70000000000002
20230813:0610;731.9
20230813:0710;2711.9
20230813:0810;4377.5
20230813:0910;5705.8
20230813:1010;6584.299999999999
20230813:1110;6863.7
20230813:1210;6505.4
20230813:1310;6099.2
20230813:1410;5023.0
20230813:1510;3960.4
20230813:1610;2319.1
20230813:1710;647.6
20230813:1810;61.7
20230813:1910;0.0
20230813:2010;0.0
20230813:2110;0.0
20230813:2210;0.0
20230813:2310;0.0
20230814:0010;0.0
20230814:0110;0.0
20230814:0210;0.0
20230814:0310;0.0
20230814:0410;0.0
20230814:0510;158.2
20230814:0610;919.4
20230814:0710;2442.4
20230814:0810;4465.0
20230814:0910;5884.299999999999
20230814:1010;6720.1
20230814:1110;7042.3
20230814:1210;6965.8
20230814:1310;6379.700000000001
20230814:1410;3089.8
20230814:1510;1797.2
20230814:1610;2395.7
20230814:1710;598.4000000000001
20230814:1810;25.0
20230814:1910;0.0
20230814:2010;0.0
20230814:2110;0.0
20230814:2210;0.0
20230814:2310;0.0
20230815:0010;0.0
20230815:0110;0.0
20230815:0210;0.0
20230815:0310;0.0
20230815:0410;0.0
20230815:0510;141.0
20230815:0610;981.8000000000001
20230815:0710;2789.3
20230815:0810;4481.0
20230815:0910;5827.200000000001
20230815:1010;6613.3
20230815:1110;6959.5
20230815:1210;6794.299999999999
20230815:1310;6185.599999999999
20230815:1410;5282.7
20230815:1510;3975.6
20230815:1610;2241.3999999999996
20230815:1710;612.4
20230815:1810;42.1
20230815:1910;0.0
20230815:2010;0.0
20230815:2110;0.0
20230815:2210;0.0
20230815:2310;0.0
20230816:0010;0.0
20230816:0110;0.0
20230816:0210;0.0
20230816:0310;0.0
20230816:0410;0.0
20230816:0510;145.8
20230816:0610;990.4000000000001
20230816:0710;2472.2999999999997
20230816:0810;4409.1
20230816:0910;5748.5
20230816:1010;6555.599999999999
20230816:1110;6921.0
20230816:1210;6882.1
20230816:1310;6163.3
20230816:1410;4262.0
20230816:1510;3177.0
20230816:1610;213.70000000000002
20230816:1710;115.60000000000001
20230816:1810;0.0
20230816:1910;0.0
20230816:2010;0.0
20230816:2110;0.0
20230816:2210;0.0
20230816:2310;0.0
20230817:0010;0.0
20230817:0110;0.0
20230817:0210;0.0
20230817:0310;0.0
20230817:0410;0.0
20230817:0510;145.7
20230817:0610;769.2
20230817:0710;2784.5
20230817:0810;3999.6
20230817:0910;5740.2
20230817:1010;6377.9
20230817:1110;6945.0
20230817:1210;6876.799999999999
20230817:1310;6234.099999999999
20230817:1410;5645.599999999999
20230817:1510;4006.9
20230817:1610;2217.2
20230817:1710;607.6
20230817:1810;9.6
20230817:1910;0.0
20230817:2010;0.0
20230817:2110;0.0
20230817:2210;0.0
20230817:2310;0.0
20230818:0010;0.0
20230818:0110;0.0
20230818:0210;0.0
20230818:0310;0.0
20230818:0410;0.0
20230818:0510;140.7
20230818:0610;982.4
20230818:0710;2891.8
20230818:0810;4602.7
20230818:0910;5809.9
20230818:1010;6561.7
20230818:1110;6961.7
20230818:1210;6813.3
20230818:1310;6486.900000000001
20230818:1410;5364.6
20230818:1510;4049.4
20230818:1610;2241.1000000000004
20230818:1710;561.0
20230818:1810;20.7
20230818:1910;0.0
20230818:2010;0.0
20230818:2110;0.0
20230818:2210;0.0
20230818:2310;0.0
