Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
529,2024-01-23,72.0,72.0,-2.0,0.09999999999999998,-0.0,3360.289313443179,-0.54,0.1,-0.0,1420.8973792392615
530,2024-01-23,65.1,65.1,2.0,0.575,-130.2,3230.089313443179,1.7600000000000002,0.518,-114.57600000000001,1306.3213792392614
531,2024-01-23,65.1,65.1,2.0,0.9,-89.0842105263158,3141.005102916863,1.3000000000000003,0.8267500000000001,-84.63000000000001,1221.6913792392613
532,2024-01-23,70.33,70.33,2.0,0.9,-0.0,3141.005102916863,0.9199999999999999,0.9,-21.691252631578926,1200.0001266076824
533,2024-01-23,79.32,79.32,2.0,0.9,-0.0,3141.005102916863,1.2000000000000002,0.9,-0.0,1200.0001266076824
534,2024-01-23,95.13,95.13,2.0,0.9,-0.0,3141.005102916863,1.92,0.9,-0.0,1200.0001266076824
535,2024-01-23,104.11,104.11,0.14687141018062203,0.9,-0.0,3141.005102916863,-1.66,0.4631578947368421,172.8226,1372.8227266076824
536,2024-01-23,122.00354,122.00354,-2.0,0.37368421052631584,244.00708,3385.012182916863,-1.6400000000000001,0.09999999999999992,168.3648852,1541.1876118076825
537,2024-01-23,105.0,105.0,-2.0,0.09999999999999998,109.20000000000003,3494.2121829168627,-1.2999999999999998,0.09999999999999992,-0.0,1541.1876118076825
538,2024-01-23,96.45,96.45,-2.0,0.09999999999999998,-0.0,3494.2121829168627,-2.0,0.09999999999999992,-0.0,1541.1876118076825
539,2024-01-23,90.0,90.0,-2.0,0.09999999999999998,-0.0,3494.2121829168627,-1.0,0.09999999999999992,-0.0,1541.1876118076825
540,2024-01-23,79.74703,79.74703,2.0,0.575,-159.49406,3334.7181229168627,-0.94,0.09999999999999992,-0.0,1541.1876118076825
541,2024-01-23,79.567,79.567,2.0,0.9,-108.88115789473686,3225.8369650221257,-0.98,0.09999999999999992,-0.0,1541.1876118076825
542,2024-01-23,85.87885,85.87885,2.0,0.9,-0.0,3225.8369650221257,-1.8,0.09999999999999992,-0.0,1541.1876118076825
543,2024-01-23,92.89909,92.89909,0.6688344162337777,0.9,-0.0,3225.8369650221257,-0.17999999999999994,0.09999999999999992,-0.0,1541.1876118076825
544,2024-01-23,100.13,100.13,1.1948280637379756,0.9,-0.0,3225.8369650221257,-1.02,0.09999999999999992,-0.0,1541.1876118076825
545,2024-01-23,105.98,105.98,-2.0,0.37368421052631584,211.96,3437.7969650221257,-1.62,0.09999999999999992,-0.0,1541.1876118076825
546,2024-01-23,103.04,103.04,-2.0,0.09999999999999998,107.16160000000004,3544.9585650221256,-1.66,0.09999999999999992,-0.0,1541.1876118076825
547,2024-01-23,101.61,101.61,-0.5151080509484053,0.09999999999999998,-0.0,3544.9585650221256,-1.68,0.09999999999999992,-0.0,1541.1876118076825
548,2024-01-23,99.46,99.46,-0.5056888461124894,0.09999999999999998,-0.0,3544.9585650221256,-1.2,0.09999999999999992,-0.0,1541.1876118076825
549,2024-01-23,97.66,97.66,-2.0,0.09999999999999998,-0.0,3544.9585650221256,-0.6599999999999999,0.09999999999999992,-0.0,1541.1876118076825
550,2024-01-23,94.1,94.1,-2.0,0.09999999999999998,-0.0,3544.9585650221256,-1.8,0.09999999999999992,-0.0,1541.1876118076825
551,2024-01-23,89.44,89.44,-1.8777346326162208,0.09999999999999998,-0.0,3544.9585650221256,-1.54,0.09999999999999992,-0.0,1541.1876118076825
552,2024-01-24,76.4,76.4,-1.174482692575197,0.09999999999999998,-0.0,3544.9585650221256,-1.1400000000000001,0.09999999999999992,-0.0,1541.1876118076825
553,2024-01-24,69.0,69.0,-0.2322576783013905,0.09999999999999998,-0.0,3544.9585650221256,-0.9199999999999999,0.09999999999999992,-0.0,1541.1876118076825
554,2024-01-24,65.7,65.7,1.3684210527695853,0.42500000003277644,-89.90526316696176,3455.0533018551637,0.8599999999999999,0.3042499999999999,-56.501999999999995,1484.6856118076826
