Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
2217,2024-04-02,87.1,87.1,-0.8094527982744194,0.09999999999999998,-0.0,16685.882726293366,-1.1,0.1,5.226000000000007,11404.427674954895
2218,2024-04-02,74.07,74.07,-2.0,0.09999999999999998,-0.0,16685.882726293366,-1.1,0.1,-0.0,11404.427674954895
2219,2024-04-02,44.12234,44.12234,0.0026492248475551428,0.09999999999999998,-0.0,16685.882726293366,1.58,0.47524999999999995,-69.7132972,11334.714377754895
2220,2024-04-02,35.76733,35.76733,2.0,0.575,-71.53466,16614.348066293365,1.58,0.8504999999999999,-56.5123814,11278.201996354896
2221,2024-04-02,42.74096,42.74096,1.9695753034357555,0.9,-58.48762947368422,16555.86043681968,1.6,0.9,-8.90811587368423,11269.293880481211
2222,2024-04-02,44.60227,44.60227,0.3229752627886246,0.9,-0.0,16555.86043681968,1.38,0.9,-0.0,11269.293880481211
2223,2024-04-02,68.27,68.27,1.3118646042369246,0.9,-0.0,16555.86043681968,1.6,0.9,-0.0,11269.293880481211
2224,2024-04-02,82.55,82.55,2.0,0.9,-0.0,16555.86043681968,1.6,0.9,-0.0,11269.293880481211
2225,2024-04-02,101.56,101.56,2.0,0.9,-0.0,16555.86043681968,1.4,0.9,-0.0,11269.293880481211
2226,2024-04-02,120.0,120.0,-2.0,0.37368421052631584,240.0,16795.86043681968,-1.56,0.4894736842105263,187.20000000000002,11456.493880481212
2227,2024-04-02,119.17,119.17,-2.0,0.09999999999999998,123.93680000000003,16919.79723681968,-1.12,0.1947368421052631,133.4704,11589.964280481212
2228,2024-04-02,102.0,102.0,-2.0,0.09999999999999998,-0.0,16919.79723681968,-0.1399999999999999,0.15789473684210523,14.27999999999999,11604.244280481213
2229,2024-04-02,90.11,90.11,-1.2240017738440785,0.09999999999999998,-0.0,16919.79723681968,-0.1399999999999999,0.12105263157894736,12.61539999999999,11616.859680481213
2230,2024-04-02,87.86,87.86,-2.0,0.09999999999999998,-0.0,16919.79723681968,-0.1399999999999999,0.1,7.028799999999994,11623.888480481213
2231,2024-04-03,85.54,85.54,-0.20954186046427148,0.09999999999999998,-0.0,16919.79723681968,-0.1399999999999999,0.1,-0.0,11623.888480481213
2232,2024-04-03,73.79,73.79,-0.10961567224186741,0.09999999999999998,-0.0,16919.79723681968,-0.09999999999999987,0.1,-0.0,11623.888480481213
2233,2024-04-03,71.7,71.7,2.0,0.575,-143.4,16776.397236819677,1.7200000000000002,0.5085000000000001,-123.32400000000001,11500.564480481213
2234,2024-04-03,72.45,72.45,2.0,0.9,-99.14210526315792,16677.255131556518,1.4,0.841,-101.42999999999999,11399.134480481212
2235,2024-04-03,78.83,78.83,2.0,0.9,-0.0,16677.255131556518,1.4,0.9,-19.583031578947388,11379.551448902264
2236,2024-04-03,87.43,87.43,0.5900053859972026,0.9,-0.0,16677.255131556518,1.4,0.9,-0.0,11379.551448902264
2237,2024-04-03,106.44,106.44,1.0542306337131457,0.9,-0.0,16677.255131556518,1.6,0.9,-0.0,11379.551448902264
2238,2024-04-03,125.0,125.0,2.0,0.9,-0.0,16677.255131556518,1.98,0.9,-0.0,11379.551448902264
2239,2024-04-03,147.81851,147.81851,-2.0,0.37368421052631584,295.63702,16972.892151556516,-1.1,0.6105263157894737,162.60036100000002,11542.151809902265
