Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
3812,139.56734,-1.4079183408649523,0.4928641893894747,186.67444688314794,642.4843290165579,-0.9199999999999999,0.1,-0.0,3983.322471140719
3813,115.42431,-0.8107201727569513,0.27951677550606646,88.8979757163743,731.3823047329322,-0.72,0.1,-0.0,3983.322471140719
3814,106.7677,-1.4734094569699923,0.1,69.19140156823858,800.5737063011708,-0.9199999999999999,0.1,-0.0,3983.322471140719
3815,122.95,-0.8293223632049296,0.1,-0.0,800.5737063011708,-0.72,0.1,-0.0,3983.322471140719
3816,115.74612,1.586232325778929,0.4767301773724957,-183.60023712748702,616.9734691736837,-0.96,0.1,-0.0,3983.322471140719
3817,108.85,-1.8696895494522963,0.09999999999999998,148.0355581032561,765.0090272769398,-1.22,0.1,-0.0,3983.322471140719
3818,108.42,-1.2431717285422597,0.09999999999999998,-0.0,765.0090272769398,-0.28,0.1,-0.0,3983.322471140719
3819,104.18669,0.09839903651739546,0.12336977117288139,-10.25186991393656,754.7571573630032,-0.3999999999999999,0.1,-0.0,3983.322471140719
3820,106.46,0.9144589662993932,0.34055377566898726,-97.35330155223339,657.4038558107699,-1.74,0.1,-0.0,3983.322471140719
3821,106.76222,-0.9508484875440275,0.1,92.71221898248905,750.1160747932589,-0.3799999999999999,0.1,-0.0,3983.322471140719
3822,110.71414,-0.7471748023552758,0.1,-0.0,750.1160747932589,-1.72,0.1,-0.0,3983.322471140719
3823,110.42,-1.6656864039103088,0.1,-0.0,750.1160747932589,-0.3799999999999999,0.1,-0.0,3983.322471140719
3824,98.0,-0.9223203584626241,0.1,-0.0,750.1160747932589,-1.26,0.1,-0.0,3983.322471140719
3825,97.0,1.0389685649691942,0.3467550341801836,-100.77995080201184,649.3361239912471,-0.3799999999999999,0.1,-0.0,3983.322471140719
3826,93.87,-1.1894821971290876,0.1,83.61805116116274,732.9541751524098,-1.88,0.1,-0.0,3983.322471140719
3827,82.17,-0.14312135859032304,0.1,-0.0,732.9541751524098,-1.12,0.1,-0.0,3983.322471140719
3828,85.1,1.067158533707305,0.353450151755485,-90.81519121849165,642.1389839339181,-0.98,0.1,-0.0,3983.322471140719
3829,93.87,-0.30263917562437515,0.273808263433281,26.98830244506709,669.1272863789852,-0.3799999999999999,0.1,-0.0,3983.322471140719
3830,97.0,1.3810574522122603,0.6018094083336929,-133.96257286458925,535.164713514396,-0.3799999999999999,0.1,-0.0,3983.322471140719
3831,97.1,1.1632865671289596,0.8780899680268208,-112.95512566822197,422.20958784617403,1.92,0.5559999999999999,-186.432,3796.890471140719
3832,103.64,0.7054959974391908,0.9,-9.56107668926439,412.64851115690965,-1.72,0.1033684210526315,169.34776,3966.238231140719
3833,113.68498,0.9760777001707659,0.9,-0.0,412.64851115690965,-1.24,0.1,1.3824093567999645,3967.620640497519
3834,141.33551,1.7582681745283142,0.9,-0.0,412.64851115690965,-0.1399999999999999,0.1,-0.0,3967.620640497519
3835,150.41108,1.3012390343521458,0.9,-0.0,412.64851115690965,-1.2,0.1,-0.0,3967.620640497519
3836,142.43884,-1.233344466651157,0.5754356666707481,166.892347392699,579.5408585496086,-0.56,0.1,-0.0,3967.620640497519
3837,132.97449,-1.4481500992266145,0.19434353529532317,182.93866984370302,762.4795283933116,-1.2,0.1,-0.0,3967.620640497519
3838,119.62144,0.003772203504003535,0.19434353529532317,-0.0,762.4795283933116,-0.8999999999999999,0.1,-0.0,3967.620640497519
3839,104.59,0.40691271516836025,0.29098530514780874,-42.5590008794588,719.9205275138528,-1.6400000000000001,0.1,-0.0,3967.620640497519
3840,104.59,0.8091427888773359,0.483156717506176,-84.62824428868056,635.2922832251722,-1.7,0.1,-0.0,3967.620640497519
3841,101.25,0.8622917707181723,0.6879510130517419,-87.30704178521495,547.9852414399572,-0.19999999999999996,0.1,-0.0,3967.620640497519
3842,97.17887,-0.09541156582393384,0.6628427062559699,8.808388744115483,556.7936301840728,-0.24,0.1,-0.0,3967.620640497519
3843,95.52502,0.033367733867508687,0.6707675430495031,-3.1874534450484444,553.6061767390244,-1.04,0.1,-0.0,3967.620640497519
3844,95.76469,-1.2489857121090941,0.34208709249447833,113.62829305782881,667.2344697968532,0.8599999999999999,0.30424999999999996,-82.35763339999998,3885.263007097519
3845,87.45399,-1.4147799748053842,0.1,76.42905061976967,743.6635204166229,-0.7,0.1200394736842105,58.15690334999999,3943.419910447519
3846,75.2552,0.11049543432881181,0.1262426656530928,-8.315356009501599,735.3481644071213,-1.3199999999999998,0.1,5.444149305999992,3948.864059753519
3847,73.0,1.775530677484769,0.5479312015557254,-129.61373945638815,605.7344249507332,-1.72,0.1,-0.0,3948.864059753519
3848,78.5,1.7984588462728412,0.9,-116.36800285421289,489.36642209652035,-1.26,0.1,-0.0,3948.864059753519
3849,78.73,0.9990639011478017,0.9,-0.0,489.36642209652035,-1.72,0.1,-0.0,3948.864059753519
3850,82.65,-0.25816960062059247,0.8320606314156336,20.27083161672737,509.63725371324773,-1.9,0.1,-0.0,3948.864059753519
3851,65.5,1.0482666014097766,0.9,-18.73696270432001,490.9002910089277,-1.9,0.1,-0.0,3948.864059753519
3852,63.41,0.38638390868022565,0.9,-0.0,490.9002910089277,-1.74,0.1,-0.0,3948.864059753519
3853,72.18,1.6138071653675472,0.9,-0.0,490.9002910089277,-1.9,0.1,-0.0,3948.864059753519
3854,77.11,-0.017405598691547564,0.895419579291698,1.275038429349971,492.1753294382777,-0.19999999999999996,0.1,-0.0,3948.864059753519
3855,95.79,0.8505895996260495,0.9,-1.8474042090452585,490.32792522923245,-1.88,0.1,-0.0,3948.864059753519
3856,100.0,1.7310121818710016,0.9,-0.0,490.32792522923245,-1.24,0.1,-0.0,3948.864059753519
3857,103.69,1.1769613647563704,0.9,-0.0,490.32792522923245,-2.0,0.1,-0.0,3948.864059753519
3858,111.19,0.9969103528485714,0.9,-0.0,490.32792522923245,-1.72,0.1,-0.0,3948.864059753519
3859,121.13,-1.2077753971832932,0.5821643691622913,138.98294216777168,629.3108673970041,-1.04,0.1,-0.0,3948.864059753519
3860,119.4,-0.07836463800403104,0.5615420960033358,8.88890088879724,638.1997682858014,-1.06,0.1,-0.0,3948.864059753519
3861,110.0,-0.34852382037929974,0.469825301166678,36.42073922963682,674.6205075154382,-1.5,0.1,-0.0,3948.864059753519
3862,100.7,0.6998924675911908,0.6360497622195858,-70.47917148643292,604.1413360290053,-1.6400000000000001,0.1,-0.0,3948.864059753519
3863,86.11222,0.9220690810961543,0.8550411689799224,-79.40141556654987,524.7399204624554,-0.72,0.1,-0.0,3948.864059753519
3864,79.36,-0.060504110354505425,0.8391190346761053,4.561525887846873,529.3014463503023,-1.1600000000000001,0.1,-0.0,3948.864059753519
3865,80.58,-0.027957290754513142,0.8317618528986018,2.1401585645487353,531.441604914851,-1.22,0.1,-0.0,3948.864059753519
3866,77.0,0.14427574191775783,0.8660273416040694,-11.109232127667353,520.3323727871837,-1.08,0.1,-0.0,3948.864059753519
3867,77.0,-1.7882333987799024,0.3954396050830424,130.80927312074985,651.1416459079335,1.48,0.4515,-113.96,3834.904059753519
3868,87.37,-1.5491345195620965,0.10000000000000003,93.18333544894053,744.324981356874,1.6800000000000002,0.8505,-146.78160000000003,3688.1224597535193
3869,105.94172,1.423283022576178,0.43802971786184225,-150.78505145851912,593.5399298983549,1.92,0.9,-22.080484799999994,3666.0419749535195
3870,120.26,-1.796398109684341,0.10000000000000003,146.75174847093515,740.29167836929,1.48,0.9,-0.0,3666.0419749535195
3871,123.26,-0.8255403730524429,0.10000000000000003,-0.0,740.29167836929,-1.06,0.6210526315789473,124.12281999999999,3790.1647949535195
3872,108.0,-1.4402127621190997,0.10000000000000003,-0.0,740.29167836929,-1.06,0.34210526315789463,108.75599999999999,3898.9207949535194
3873,89.9,0.9869080942551793,0.3343906723856051,-88.72303767354063,651.5686406957494,-1.72,0.1,78.57259999999997,3977.4933949535193
3874,75.57705,0.8764583148592933,0.5425495221646872,-66.24013388503656,585.3285068107128,-1.72,0.1,-0.0,3977.4933949535193
