Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
312,103.0,-0.25935091624910545,0.46088201692336295,25.377487154974965,-232.42652276206377,-1.88,0.1,-0.0,172.3486501473683
313,100.65,1.3428071528924583,0.7797987157353218,-135.15353993862593,-367.5800627006897,-1.82,0.1,-0.0,172.3486501473683
314,99.83,0.18489578838403853,0.823711465476531,-18.458146554378565,-386.0382092550683,-1.48,0.1,-0.0,172.3486501473683
315,96.79,0.7893323197614621,0.9,-31.090388448532934,-417.12859770360126,-1.82,0.1,-0.0,172.3486501473683
316,96.25,0.8953257281079083,0.9,-0.0,-417.12859770360126,-2.0,0.1,-0.0,172.3486501473683
317,95.25,-0.6405736758337861,0.7314279800437405,57.96391049200972,-359.1646872115915,-1.82,0.1,-0.0,172.3486501473683
318,103.43,1.504275848357389,0.9,-73.41222746979335,-432.5769146813849,-1.04,0.1,-0.0,172.3486501473683
319,104.73,-1.6406878296008611,0.46824004484187864,163.23777457439326,-269.33914010699164,-1.66,0.1,-0.0,172.3486501473683
320,108.06,-0.22112626161743876,0.41004892336360527,22.70015863886141,-246.63898146813023,-0.15999999999999992,0.1,-0.0,172.3486501473683
321,108.06,0.03048275329883321,0.41728857727207813,-3.293966321471917,-249.93294778960214,-0.15999999999999992,0.1,-0.0,172.3486501473683
322,103.0,-0.1715719840740757,0.37213805514732134,16.788318641648306,-233.14462914795382,-1.4,0.1,-0.0,172.3486501473683
323,103.0,1.8809392455130247,0.8188611259566647,-193.73674228784154,-426.88137143579536,-1.4,0.1,-0.0,172.3486501473683
324,101.88,0.1554657422572654,0.8557842397427653,-15.838849821170198,-442.72022125696554,-1.4,0.1,-0.0,172.3486501473683
325,96.04,-0.06792922789780809,0.8379081271380789,6.197726894940215,-436.5224943620253,-1.4,0.1,-0.0,172.3486501473683
326,100.0,1.2295909700807655,0.9,-26.143946468177298,-462.66644083020265,-1.4,0.1,-0.0,172.3486501473683
327,104.74,-0.5659670148229528,0.7510613118886966,56.31541587592827,-406.3510249542744,-0.06000000000000005,0.1,-0.0,172.3486501473683
328,105.0,0.6485504245371678,0.9,-65.84657790183941,-472.1976028561138,-0.06000000000000005,0.1,-0.0,172.3486501473683
329,111.0,-0.12067663534997575,0.8682429906973749,12.725351197654943,-459.47225165845884,-0.06000000000000005,0.1,-0.0,172.3486501473683
330,117.0,-0.541239733699995,0.7258114818289552,60.15879640075444,-399.3134552577044,-1.06,0.1,-0.0,172.3486501473683
